1
38.483375
566.03875
240.89875
193.50875
506.73075
777.095
583.58625
313.222
391.50625
134.32375
969.965
808.0225
588.2101664
929.94
745.8426736
236.1388145
752.15
111.8402839
239.62875
184.16875
182.0673518
147.0204659
552.5806403
187.9703152
411.7583522
1065.74625
817.015
507.97375
413.04
432.61375
861.0184312
1633.5875
23.18153175
612.39375
610.7771097
737.968625
736.19625
739.02625
738.86375
24.182875
696.12625
1580.905
805.2403851
378.99375
1004.1475
70.6037375
26.43660938
0.527269308
0.752176165
1.215883289
